ch,keV,net,fit,model,continuum_raw,Na-22,Ann-511
846,2460.336,0.811,0.811,0.529,0.529,0.000,0.000
847,2463.187,0.000,-0.244,0.523,0.523,0.000,0.000
848,2466.038,0.756,0.756,0.516,0.516,0.000,0.000
849,2468.888,0.856,0.856,0.509,0.509,0.000,0.000
850,2471.738,0.822,0.822,0.503,0.503,0.000,0.000
851,2474.587,1.767,1.767,0.496,0.496,0.000,0.000
852,2477.435,0.000,-0.311,0.490,0.490,0.000,0.000
853,2480.283,0.778,0.778,0.483,0.483,0.000,0.000
854,2483.130,1.767,1.767,0.477,0.477,0.000,0.000
855,2485.977,0.000,-0.244,0.470,0.470,0.000,0.000
856,2488.823,0.000,-0.356,0.464,0.464,0.000,0.000
857,2491.669,1.711,1.711,0.457,0.457,0.000,0.000
858,2494.514,0.000,-0.256,0.451,0.451,0.000,0.000
859,2497.359,0.589,0.589,0.444,0.444,0.000,0.000
860,2500.203,1.767,1.767,0.437,0.437,0.000,0.000
861,2503.046,0.778,0.778,0.431,0.431,0.000,0.000
862,2505.889,0.689,0.689,0.424,0.424,0.000,0.000
863,2508.732,3.644,3.644,0.418,0.418,0.000,0.000
864,2511.574,1.733,1.733,0.411,0.411,0.000,0.000
865,2514.415,0.611,0.611,0.405,0.405,0.000,0.000
866,2517.256,0.000,-0.389,0.398,0.398,0.000,0.000
867,2520.096,1.567,1.567,0.392,0.392,0.000,0.000
868,2522.935,0.000,-0.478,0.385,0.385,0.000,0.000
869,2525.774,2.633,2.633,0.379,0.379,0.000,0.000
870,2528.613,0.000,-0.567,0.372,0.372,0.000,0.000
871,2531.450,0.656,0.656,0.365,0.365,0.000,0.000
872,2534.288,2.511,2.511,0.359,0.359,0.000,0.000
873,2537.124,1.633,1.633,0.352,0.352,0.000,0.000
874,2539.960,0.656,0.656,0.346,0.346,0.000,0.000
875,2542.796,0.589,0.589,0.339,0.339,0.000,0.000
876,2545.631,2.611,2.611,0.333,0.333,0.000,0.000
877,2548.465,0.000,-0.433,0.326,0.326,0.000,0.000
878,2551.299,0.600,0.600,0.320,0.320,0.000,0.000
879,2554.132,0.567,0.567,0.313,0.313,0.000,0.000
880,2556.965,2.556,2.556,0.306,0.306,0.000,0.000
881,2559.797,0.000,-0.400,0.300,0.300,0.000,0.000
882,2562.628,0.578,0.578,0.293,0.293,0.000,0.000
883,2565.459,2.622,2.622,0.287,0.287,0.000,0.000
884,2568.289,0.578,0.578,0.280,0.280,0.000,0.000
885,2571.119,2.578,2.578,0.274,0.274,0.000,0.000
886,2573.948,0.667,0.667,0.267,0.267,0.000,0.000
887,2576.777,0.000,-0.300,0.261,0.261,0.000,0.000
888,2579.605,0.000,-0.222,0.254,0.254,0.000,0.000
889,2582.432,0.000,-0.389,0.248,0.248,0.000,0.000
890,2585.258,0.756,0.756,0.241,0.241,0.000,0.000
891,2588.085,0.000,-0.378,0.234,0.234,0.000,0.000
892,2590.910,0.767,0.767,0.228,0.228,0.000,0.000
893,2593.735,0.000,-0.233,0.221,0.221,0.000,0.000
894,2596.559,0.000,-0.244,0.215,0.215,0.000,0.000
895,2599.383,0.756,0.756,0.208,0.208,0.000,0.000
896,2602.206,0.000,-0.267,0.202,0.202,0.000,0.000
897,2605.028,0.000,-0.244,0.195,0.195,0.000,0.000
898,2607.850,0.856,0.856,0.189,0.189,0.000,0.000
899,2610.671,0.833,0.833,0.182,0.182,0.000,0.000
900,2613.492,0.844,0.844,0.176,0.176,0.000,0.000
901,2616.312,0.000,-0.156,0.169,0.169,0.000,0.000
902,2619.131,0.000,-0.200,0.162,0.162,0.000,0.000
903,2621.950,0.000,-0.122,0.156,0.156,0.000,0.000
904,2624.768,0.000,-0.144,0.149,0.149,0.000,0.000
905,2627.585,0.000,-0.144,0.143,0.143,0.000,0.000
906,2630.402,0.000,-0.189,0.136,0.136,0.000,0.000
907,2633.218,0.000,-0.100,0.130,0.130,0.000,0.000
908,2636.034,0.000,-0.167,0.123,0.123,0.000,0.000
909,2638.849,0.000,-0.167,0.117,0.117,0.000,0.000
910,2641.663,0.000,-0.156,0.110,0.110,0.000,0.000
911,2644.477,0.000,-0.111,0.103,0.103,0.000,0.000
912,2647.290,0.000,-0.089,0.097,0.097,0.000,0.000
913,2650.102,0.911,0.911,0.090,0.090,0.000,0.000
914,2652.914,0.000,-0.178,0.084,0.084,0.000,0.000
915,2655.725,0.000,-0.144,0.077,0.077,0.000,0.000
916,2658.536,0.000,-0.089,0.071,0.071,0.000,0.000
917,2661.346,0.000,-0.178,0.064,0.064,0.000,0.000
918,2664.155,0.000,-0.100,0.064,0.064,0.000,0.000
919,2666.963,0.000,-0.067,0.064,0.064,0.000,0.000
920,2669.771,0.000,-0.144,0.064,0.064,0.000,0.000
921,2672.579,0.878,0.878,0.064,0.064,0.000,0.000
922,2675.385,0.844,0.844,0.064,0.064,0.000,0.000
923,2678.191,0.000,-0.044,0.064,0.064,0.000,0.000
924,2680.997,0.000,-0.133,0.063,0.063,0.000,0.000
925,2683.801,0.000,-0.078,0.063,0.063,0.000,0.000
926,2686.605,0.000,-0.111,0.063,0.063,0.000,0.000
927,2689.409,0.833,0.833,0.063,0.063,0.000,0.000
928,2692.211,0.000,-0.067,0.063,0.063,0.000,0.000
929,2695.013,0.000,-0.100,0.063,0.063,0.000,0.000
930,2697.815,0.000,-0.122,0.063,0.063,0.000,0.000
931,2700.615,0.000,-0.133,0.063,0.063,0.000,0.000
932,2703.415,0.000,-0.089,0.063,0.063,0.000,0.000
933,2706.215,0.000,-0.122,0.062,0.062,0.000,0.000
934,2709.014,0.000,-0.089,0.062,0.062,0.000,0.000
935,2711.812,0.000,-0.089,0.062,0.062,0.000,0.000
936,2714.609,0.000,-0.078,0.062,0.062,0.000,0.000
937,2717.406,0.000,-0.133,0.062,0.062,0.000,0.000
938,2720.202,0.000,-0.122,0.062,0.062,0.000,0.000
939,2722.997,0.000,-0.100,0.062,0.062,0.000,0.000
940,2725.792,0.000,-0.100,0.062,0.062,0.000,0.000
941,2728.586,0.000,-0.078,0.062,0.062,0.000,0.000
942,2731.379,0.000,-0.111,0.062,0.062,0.000,0.000
943,2734.172,0.000,-0.122,0.061,0.061,0.000,0.000
944,2736.964,0.000,-0.122,0.061,0.061,0.000,0.000
945,2739.755,0.000,-0.067,0.061,0.061,0.000,0.000
946,2742.546,0.000,-0.156,0.061,0.061,0.000,0.000
947,2745.336,0.000,-0.111,0.061,0.061,0.000,0.000
948,2748.125,0.000,-0.111,0.061,0.061,0.000,0.000
949,2750.913,1.878,1.878,0.061,0.061,0.000,0.000
950,2753.701,0.000,-0.100,0.061,0.061,0.000,0.000
951,2756.488,0.000,-0.100,0.061,0.061,0.000,0.000
952,2759.275,0.000,-0.067,0.060,0.060,0.000,0.000
953,2762.061,0.000,-0.133,0.060,0.060,0.000,0.000
954,2764.846,0.900,0.900,0.060,0.060,0.000,0.000
955,2767.630,0.889,0.889,0.060,0.060,0.000,0.000
956,2770.414,0.867,0.867,0.060,0.060,0.000,0.000
957,2773.197,0.000,-0.100,0.060,0.060,0.000,0.000
958,2775.979,0.000,-0.100,0.060,0.060,0.000,0.000
959,2778.760,0.000,-0.056,0.060,0.060,0.000,0.000
960,2781.541,0.000,-0.067,0.060,0.060,0.000,0.000
961,2784.321,0.000,-0.156,0.059,0.059,0.000,0.000
962,2787.101,0.911,0.911,0.059,0.059,0.000,0.000
963,2789.880,0.000,-0.056,0.059,0.059,0.000,0.000
964,2792.658,0.000,-0.144,0.059,0.059,0.000,0.000
965,2795.435,0.967,0.967,0.059,0.059,0.000,0.000
966,2798.211,0.000,-0.111,0.059,0.059,0.000,0.000
967,2800.987,0.000,-0.133,0.059,0.059,0.000,0.000
968,2803.762,0.000,-0.111,0.059,0.059,0.000,0.000
969,2806.537,0.000,-0.122,0.059,0.059,0.000,0.000
970,2809.311,0.889,0.889,0.059,0.059,0.000,0.000
971,2812.083,0.844,0.844,0.058,0.058,0.000,0.000
972,2814.856,0.000,-0.078,0.058,0.058,0.000,0.000
973,2817.627,0.933,0.933,0.058,0.058,0.000,0.000
974,2820.398,0.000,-0.111,0.058,0.058,0.000,0.000
975,2823.168,0.000,-0.056,0.058,0.058,0.000,0.000
976,2825.938,0.000,-0.078,0.058,0.058,0.000,0.000
977,2828.706,0.000,-0.122,0.058,0.058,0.000,0.000
978,2831.474,0.000,-0.100,0.058,0.058,0.000,0.000
979,2834.241,0.000,-0.122,0.058,0.058,0.000,0.000
980,2837.008,0.000,-0.078,0.057,0.057,0.000,0.000
981,2839.773,0.000,-0.078,0.057,0.057,0.000,0.000
982,2842.538,0.000,-0.100,0.057,0.057,0.000,0.000
983,2845.302,0.000,-0.078,0.057,0.057,0.000,0.000
984,2848.066,0.000,-0.111,0.057,0.057,0.000,0.000
985,2850.829,0.000,-0.100,0.057,0.057,0.000,0.000
986,2853.590,0.000,-0.089,0.057,0.057,0.000,0.000
987,2856.352,0.000,-0.067,0.057,0.057,0.000,0.000
988,2859.112,0.933,0.933,0.057,0.057,0.000,0.000
989,2861.872,0.000,-0.156,0.056,0.056,0.000,0.000
990,2864.631,0.000,-0.078,0.056,0.056,0.000,0.000
991,2867.389,0.000,-0.100,0.056,0.056,0.000,0.000
992,2870.147,0.000,-0.089,0.056,0.056,0.000,0.000
993,2872.903,0.933,0.933,0.056,0.056,0.000,0.000
994,2875.659,0.000,-0.100,0.056,0.056,0.000,0.000
995,2878.414,0.000,-0.078,0.056,0.056,0.000,0.000
996,2881.169,0.000,-0.133,0.056,0.056,0.000,0.000
997,2883.922,0.000,-0.067,0.056,0.056,0.000,0.000
998,2886.675,0.000,-0.078,0.056,0.056,0.000,0.000
999,2889.427,1.933,1.933,0.055,0.055,0.000,0.000
1000,2892.179,0.000,-0.111,0.055,0.055,0.000,0.000
1001,2894.929,1.911,1.911,0.055,0.055,0.000,0.000
1002,2897.679,0.000,-0.089,0.055,0.055,0.000,0.000
1003,2900.428,0.000,-0.122,0.055,0.055,0.000,0.000
1004,2903.177,0.000,-0.089,0.055,0.055,0.000,0.000
1005,2905.924,0.000,-0.133,0.055,0.055,0.000,0.000
1006,2908.671,0.000,-0.078,0.055,0.055,0.000,0.000
1007,2911.417,0.000,-0.022,0.055,0.055,0.000,0.000
1008,2914.162,0.000,-0.100,0.054,0.054,0.000,0.000
1009,2916.906,0.000,-0.144,0.054,0.054,0.000,0.000
1010,2919.650,0.000,-0.122,0.054,0.054,0.000,0.000
1011,2922.393,0.000,-0.111,0.054,0.054,0.000,0.000
1012,2925.135,0.000,-0.044,0.054,0.054,0.000,0.000
1013,2927.876,0.000,-0.044,0.054,0.054,0.000,0.000
1014,2930.617,0.000,-0.100,0.054,0.054,0.000,0.000
1015,2933.356,0.000,-0.089,0.054,0.054,0.000,0.000
1016,2936.095,0.000,-0.078,0.054,0.054,0.000,0.000
1017,2938.834,0.000,-0.089,0.054,0.054,0.000,0.000
1018,2941.571,0.000,-0.089,0.053,0.053,0.000,0.000
1019,2944.307,0.000,-0.100,0.053,0.053,0.000,0.000
1020,2947.043,0.933,0.933,0.053,0.053,0.000,0.000
1021,2949.778,0.000,-0.056,0.053,0.053,0.000,0.000
1022,2952.512,0.000,-0.078,0.053,0.053,0.000,0.000
1023,2955.246,0.000,-0.089,0.053,0.053,0.000,0.000
