file	side	api	kind	line	receiver	args
BecquerelMonitor/ROIConfigManager.cs	print	string.Format	UNK	236		Resources.ERRFailureReason
BecquerelMonitor/ROIConfigManager.cs	print	string.Format	UNK	285		Resources.ERRFailureReason
BecquerelMonitor/ROIConfigManager.cs	print	string.Format	UNK	332		Resources.ERRConfigFileRenameFailed
BecquerelMonitor/ROIConfigManager.cs	print	string.Format	UNK	333		Resources.ERRFailureReason
BecquerelMonitor/ROIConfigManager.cs	print	string.Format	UNK	355		Resources.ERRFailureReason
BecquerelMonitor/ROIConfigManager.cs	print	string.Format	UNK	418		Resources.ERRConfigFileDeleteFailed
BecquerelMonitor/ROIConfigManager.cs	print	string.Format	UNK	419		Resources.ERRFailureReason
BecquerelMonitor/ROIConfigManager.cs	print	string.Format	UNK	493		" " " 
BecquerelMonitor/ROICovellMethodControl.cs	print	ToString	UNK	22	roicovellMethodData.Coefficient	
BecquerelMonitor/ROICovellMethodControl.cs	print	ToString	UNK	23	roicovellMethodData.CoefficientError	
BecquerelMonitor/ROICovellMethodControl.cs	print	ToString	UNK	24	roicovellMethodData.LowerLimit	
BecquerelMonitor/ROICovellMethodControl.cs	print	ToString	UNK	25	roicovellMethodData.UpperLimit	
BecquerelMonitor/ROICovellMethodControl.cs	print	ToString	UNK	26	roicovellMethodData.LeftRegionCenter	
BecquerelMonitor/ROICovellMethodControl.cs	print	ToString	UNK	27	roicovellMethodData.RightRegionCenter	
BecquerelMonitor/ROICovellMethodControl.cs	print	ToString	UNK	28	roicovellMethodData.LeftRegionWidth	
BecquerelMonitor/ROICovellMethodControl.cs	print	ToString	UNK	29	roicovellMethodData.RightRegionWidth	
BecquerelMonitor/ROICovellMethodControl.cs	print	ToString	NUM	85	upperLimit	
BecquerelMonitor/ROICovellMethodControl.cs	parse	double.Parse	NUM	54	double	this.doubleTextBox3.Text
BecquerelMonitor/ROICovellMethodControl.cs	parse	double.Parse	NUM	55	double	this.doubleTextBox4.Text
BecquerelMonitor/ROICovellMethodControl.cs	parse	double.Parse	NUM	56	double	this.doubleTextBox1.Text
BecquerelMonitor/ROICovellMethodControl.cs	parse	double.Parse	NUM	57	double	this.doubleTextBox2.Text
BecquerelMonitor/ROICovellMethodControl.cs	parse	double.Parse	NUM	58	double	this.doubleTextBox5.Text
BecquerelMonitor/ROICovellMethodControl.cs	parse	double.Parse	NUM	59	double	this.doubleTextBox6.Text
BecquerelMonitor/ROICovellMethodControl.cs	parse	double.Parse	NUM	60	double	this.doubleTextBox7.Text
BecquerelMonitor/ROICovellMethodControl.cs	parse	double.Parse	NUM	61	double	this.doubleTextBox8.Text
BecquerelMonitor/ROIReferenceControl.cs	print	ToString	UNK	34	roireferenceData.Coefficient	
BecquerelMonitor/ROIReferenceControl.cs	print	ToString	UNK	35	roireferenceData.CoefficientError	
BecquerelMonitor/ROIReferenceControl.cs	parse	double.Parse	NUM	54	double	this.doubleTextBox3.Text
BecquerelMonitor/ROIReferenceControl.cs	parse	double.Parse	NUM	55	double	this.doubleTextBox4.Text
BecquerelMonitor/ROISimpleDifferenceControl.cs	print	ToString	UNK	22	roisimpleDifferenceData.Coefficient	
BecquerelMonitor/ROISimpleDifferenceControl.cs	print	ToString	UNK	23	roisimpleDifferenceData.CoefficientError	
BecquerelMonitor/ROISimpleDifferenceControl.cs	print	ToString	UNK	24	roisimpleDifferenceData.LowerLimit	
BecquerelMonitor/ROISimpleDifferenceControl.cs	print	ToString	UNK	25	roisimpleDifferenceData.UpperLimit	
BecquerelMonitor/ROISimpleDifferenceControl.cs	print	ToString	NUM	70	upperLimit	
BecquerelMonitor/ROISimpleDifferenceControl.cs	parse	double.Parse	NUM	50	double	this.doubleTextBox3.Text
BecquerelMonitor/ROISimpleDifferenceControl.cs	parse	double.Parse	NUM	51	double	this.doubleTextBox4.Text
BecquerelMonitor/ROISimpleDifferenceControl.cs	parse	double.Parse	NUM	52	double	this.doubleTextBox1.Text
BecquerelMonitor/ROISimpleDifferenceControl.cs	parse	double.Parse	NUM	53	double	this.doubleTextBox2.Text
BecquerelMonitor/SelectDeviceDialog.cs	print	ToString	UNK	77	DeviceListcomboBox.SelectedItem	
BecquerelMonitor/SimpleSqrtFwhmCalibration.cs	print	string.Format	UNK	54		formula
BecquerelMonitor/SimpleSqrtFwhmCalibration.cs	print	string.Format	UNK	85		formula
BecquerelMonitor/SpectrumCutOffDialog.cs	parse	double.TryParse	NUM	62	double	energytextBox.Text, out double energyVal
BecquerelMonitor/SpectrumCutOffDialog.cs	parse	int.TryParse	NUM	72	int	channeltextBox.Text, out int channel
BecquerelMonitor/SqrtFwhmCalibration.cs	print	string.Format	UNK	44		formula
BecquerelMonitor/SqrtFwhmCalibration.cs	print	string.Format	UNK	91		formula
BecquerelMonitor/CoreAudioApi/PropVariant.cs	print	ToString	UNK	64	varEnum	
BecquerelMonitor/EfficiencyMaker/BremsstrahlungData.cs	print	ToString	UNK	293	key	
BecquerelMonitor/EfficiencyMaker/EfficiencyCurveGraph.cs	print	concat	NUM	150	d	
BecquerelMonitor/EfficiencyMaker/EfficiencySimulator.cs	print	ToString	UNK	5836	materialId.Count	ci
BecquerelMonitor/EfficiencyMaker/EfficiencySimulator.cs	print	string.Format	UNK	5843		ci
BecquerelMonitor/EfficiencyMaker/EfficiencySimulator.cs	print	string.Format	UNK	5847		ci
BecquerelMonitor/EfficiencyMaker/EfficiencySimulator.cs	print	string.Format	UNK	5856		ci
BecquerelMonitor/EfficiencyMaker/EfficiencySimulator.cs	print	string.Format	UNK	5859		ci
BecquerelMonitor/EfficiencyMaker/EstarCalculator.cs	print	concat	NUM	692	z	
BecquerelMonitor/EfficiencyMaker/EstarCalculator.cs	print	concat	NUM	706	z	
BecquerelMonitor/EfficiencyMaker/EstarCalculator.cs	print	concat	NUM	731	z	
BecquerelMonitor/EfficiencyMaker/EstarCalculator.cs	print	concat	NUM	745	z	
BecquerelMonitor/EfficiencyMaker/GeometryMaterialLibrary.cs	print	ToString	UNK	772	text	
BecquerelMonitor/EfficiencyMaker/GeometryModel.cs	print	concat	NUM	1270	i	
BecquerelMonitor/EfficiencyMaker/GeometryModel.cs	print	concat	NUM	1271	i	
BecquerelMonitor/EfficiencyMaker/GeometryWriter.cs	print	ToString	UNK	373	text	
BecquerelMonitor/EfficiencyMaker/GeometryWriter.cs	print	concat	NUM	450	i	
BecquerelMonitor/EfficiencyMaker/GeometryWriter.cs	print	concat	NUM	528	i	
BecquerelMonitor/EfficiencyMaker/GeometryWriter.cs	print	concat	NUM	529	i	
BecquerelMonitor/EfficiencyMaker/MaterialDatabase.cs	print	concat	NUM	736	z	
BecquerelMonitor/EfficiencyMaker/MaterialDatabase.cs	print	concat	NUM	756	z	
BecquerelMonitor/EfficiencyMaker/MaterialDatabase.cs	print	concat	NUM	776	z	
BecquerelMonitor/EfficiencyMaker/MaterialDatabase.cs	print	concat	NUM	847	z	
BecquerelMonitor/EfficiencyMaker/ResponseMatrix.cs	print	ToString	UNK	567	sb	
BecquerelMonitor/EfficiencyMaker/ResponseMatrix.cs	print	ToString	UNK	1066	hex	
BecquerelMonitor/EfficiencyMaker/ResponseMatrix.cs	print	concat	NUM	574	PhysicsVersion	
BecquerelMonitor/EfficiencyMaker/ScatteringData.cs	print	concat	NUM	394	z	
BecquerelMonitor/EfficiencyMaker/ScatteringData.cs	print	concat	NUM	419	z	
BecquerelMonitor/EfficiencyMaker/ScatteringData.cs	print	concat	NUM	495	z	
BecquerelMonitor/EfficiencyMaker/ScatteringData.cs	print	concat	NUM	522	z	
BecquerelMonitor/FullSpectrumAnalysis/AngularCorrelation.cs	print	concat	NUM	515	z	
BecquerelMonitor/FullSpectrumAnalysis/AngularCorrelation.cs	print	concat	NUM	517	a	
BecquerelMonitor/FullSpectrumAnalysis/AngularCorrelation.cs	print	concat	NUM	530	z	
BecquerelMonitor/FullSpectrumAnalysis/AngularCorrelation.cs	print	concat	NUM	531	a	
BecquerelMonitor/FullSpectrumAnalysis/CascadeAtomicData.cs	print	ToString	UNK	339	notes	
BecquerelMonitor/FullSpectrumAnalysis/CascadeAtomicData.cs	print	ToString	UNK	388	notes	
BecquerelMonitor/FullSpectrumAnalysis/CascadeAtomicData.cs	print	concat	NUM	385	z	
BecquerelMonitor/FullSpectrumAnalysis/FsaAnalysisSession.cs	print	ToString	UNK	798	peakStamp	
BecquerelMonitor/FullSpectrumAnalysis/FsaAnalysisSession.cs	print	ToString	UNK	928	sb	
BecquerelMonitor/FullSpectrumAnalysis/FsaCalculationOptions.cs	print	ToString	UNK	170	stamp	
BecquerelMonitor/FullSpectrumAnalysis/FsaCascadeSummer.cs	print	ToString	UNK	593	sb	
BecquerelMonitor/FullSpectrumAnalysis/FsaCascadeSummer.cs	print	ToString	UNK	647	sb	
BecquerelMonitor/FullSpectrumAnalysis/FsaCompositionInference.cs	print	ToString	UNK	92	text	
BecquerelMonitor/FullSpectrumAnalysis/FsaCompositionInference.cs	print	ToString	UNK	279	text	
BecquerelMonitor/FullSpectrumAnalysis/FsaSampleLibrary.cs	print	ToString	NONUM	474	text	
BecquerelMonitor/FullSpectrumAnalysis/FsaSampleLibrary.cs	print	ToString	UNK	1743	name	
BecquerelMonitor/FullSpectrumAnalysis/FsaSampleLibrary.cs	print	concat	NUM	992	MaxChainPasses	
BecquerelMonitor/FullSpectrumAnalysis/FsaSampleLibrary.cs	print	concat	NUM	993	drift	
BecquerelMonitor/FullSpectrumAnalysis/FsaSampleLibrary.cs	print	concat	NUM	1303	z	
BecquerelMonitor/FullSpectrumAnalysis/FsaSampleLibrary.cs	print	concat	NUM	1374	z	
BecquerelMonitor/FullSpectrumAnalysis/FsaSampleLibrary.cs	print	concat	NUM	1675	z	
BecquerelMonitor/FullSpectrumAnalysis/FsaSampleLibrary.cs	print	concat	NUM	1700	z	
BecquerelMonitor/FWHMPeakDetector/PeakFinder.cs	print	concat	NUM	158	xpeak	
BecquerelMonitor/FWHMPeakDetector/PeakFinder.cs	print	concat	NUM	158	xmin	
BecquerelMonitor/FWHMPeakDetector/PeakFinder.cs	print	concat	NUM	158	xpeak	
BecquerelMonitor/FWHMPeakDetector/PeakFinder.cs	print	concat	NUM	158	xmin	
BecquerelMonitor/FWHMPeakDetector/PeakFinder.cs	print	concat	NUM	158	xmax	
BecquerelMonitor/FWHMPeakDetector/PeakFinder.cs	print	concat	NUM	319	max_num	
BecquerelMonitor/FWHMPeakDetector/PeakFinder.cs	print	string.Format	UNK	102		" " + arr.Length
BecquerelMonitor/FWHMPeakDetector/PeakFinder.cs	print	string.Format	UNK	158		" " + xpeak + " 
BecquerelMonitor/FWHMPeakDetector/Spectrum.cs	parse	Convert.ToDouble	NUM	21		energySpectrum.Spectrum[i]
BecquerelMonitor/FWHMPeakDetector/Spectrum.cs	parse	Convert.ToDouble	NUM	22		i
BecquerelMonitor/FWHMPeakDetector/Spectrum.cs	parse	Convert.ToDouble	NUM	26		counts.Length
BecquerelMonitor/N42/RadInstrumentData.cs	print	ToString	UNK	27	Guid.NewGuid()	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	383	NumberOfChanels	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	507	PolynomialOrder	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	763	PolynomialOrder	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	1095	PolynomialOrder	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	60	i	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	61	i	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	71	i	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	72	i	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	252	seconds	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	382	NumberOfChanels	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	763	PolynomialOrder	
BecquerelMonitor/N42/Util.cs	print	concat	NUM	1095	PolynomialOrder	
BecquerelMonitor/N42/Util.cs	print	string.Format	UNK	615		Resources.ERRUnsupportedPolynomialOrderN
BecquerelMonitor/N42/Util.cs	print	string.Format	UNK	775		Resources.ERRUnreadableStartDateTimeN42
BecquerelMonitor/N42/Util.cs	print	string.Format	UNK	1062		Resources.ERRUnsupportedPolynomialOrderN
BecquerelMonitor/N42/Util.cs	print	string.Format	UNK	1186		Resources.ERRSkippedMeasurementClassN42
BecquerelMonitor/N42/Util.cs	print	string.Format	UNK	1194		Resources.ERRUnreadableStartDateTimeN42
BecquerelMonitor/N42/Util.cs	print	interpolation	UNK	482		
BecquerelMonitor/N42/Util.cs	print	interpolation	UNK	737		
BecquerelMonitor/N42/Util.cs	print	interpolation	UNK	738		
BecquerelMonitor/N42/Util.cs	print	interpolation	UNK	739		
BecquerelMonitor/N42/Util.cs	print	interpolation	UNK	740		
BecquerelMonitor/N42/Util.cs	print	interpolation	UNK	741		
BecquerelMonitor/N42/Util.cs	print	Convert.ToString	UNK	330		value, XmlDateTimeSerializationMode.Roun
BecquerelMonitor/NucBase/DataBase.cs	print	string.Format	UNK	82		Resources.ERRNucBaseOpenDatabase
BecquerelMonitor/NucBase/Decay.cs	print	ToString	NUM	75	this.decay_type	
BecquerelMonitor/NucBase/DecayRad.cs	print	ToString	NUM	141	this.dectype	
BecquerelMonitor/NucBase/NucBase.cs	print	ToString	UNK	431	nuc.Z	
BecquerelMonitor/NucBase/NucBase.cs	print	ToString	UNK	432	nuc.N	
BecquerelMonitor/NucBase/NucBase.cs	print	ToString	UNK	433	nuc.HalfLife	
BecquerelMonitor/NucBase/NucBase.cs	print	ToString	UNK	434	nuc.SpecialActivity	" "
BecquerelMonitor/NucBase/NucBase.cs	print	ToString	UNK	435	nuc.Abundance	
BecquerelMonitor/NucBase/NucBase.cs	print	ToString	NUM	811	lowenergy	
BecquerelMonitor/NucBase/NucBase.cs	print	ToString	NUM	812	highenergy	
BecquerelMonitor/NucBase/NucBase.cs	print	ToString	UNK	828	this.ResultDataGridView.Rows[e.RowIndex].Cells[NameColumnIdx	
BecquerelMonitor/NucBase/NucBase.cs	print	ToString	UNK	956	this.ResultDataGridView.Rows[e.RowIndex].Cells[NameColumnIdx	
BecquerelMonitor/NucBase/NucBase.cs	print	concat	NUM	660	given	
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	205		Resources.NucBase_NoFluorescence
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	209		Resources.NucBase_SearchFound
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	246		Resources.NucBase_SearchFound
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	313		Resources.NucBase_SearchFound
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	477		Resources.NucBase_CardEmpty
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	571		Resources.ERRFailureReason
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	676		text
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	1056		Resources.NuclideDefImportSuccess
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	1060		Resources.NucBase_KSeriesRedundantSkippe
BecquerelMonitor/NucBase/NucBase.cs	print	string.Format	UNK	1068		Resources.NuclideDefImportError
BecquerelMonitor/NucBase/NucBase.cs	print	interpolation	UNK	1130		
BecquerelMonitor/NucBase/NucBase.cs	print	interpolation	UNK	1138		
BecquerelMonitor/NucBase/NucBase.cs	print	interpolation	UNK	1140		
BecquerelMonitor/NucBase/NucBase.cs	print	interpolation	UNK	1142		
BecquerelMonitor/NucBase/NucBase.cs	print	interpolation	UNK	1144		
BecquerelMonitor/NucBase/NucBase.cs	parse	double.TryParse	NUM	105	double	this.LowEnrgTextBox.Text, out lowEnergy
BecquerelMonitor/NucBase/NucBase.cs	parse	double.TryParse	NUM	110	double	this.HighEnrgTextBox.Text, out highEnergy
BecquerelMonitor/NucBase/NucBase.cs	parse	double.TryParse	NUM	115	double	this.IntencityTextBox.Text, out intensity
BecquerelMonitor/NucBase/NucBase.cs	parse	double.TryParse	NUM	121	double	this.HalfLifeTextBox.Text, out halfLifeValue
BecquerelMonitor/Utils/CalibrationGraph.cs	print	ToString	UNK	107	(i * ch_step)	
BecquerelMonitor/Utils/CalibrationGraph.cs	print	ToString	UNK	118	(i * (int)en_step)	
BecquerelMonitor/Utils/CalibrationGraph.cs	print	ToString	UNK	249	this.calibration	
BecquerelMonitor/Utils/CalibrationGraph.cs	print	ToString	UNK	255	Utils.CalibrationSolver.WMSE(this.originalcalibration.Coeffi	" "
BecquerelMonitor/Utils/CalibrationGraph.cs	print	ToString	UNK	256	Utils.CalibrationSolver.WMSE(this.calibration.Coefficients, 	" "
BecquerelMonitor/Utils/CalibrationGraph.cs	print	ToString	UNK	261	Utils.CalibrationSolver.MSE(this.originalcalibration.Coeffic	" "
BecquerelMonitor/Utils/CalibrationGraph.cs	print	ToString	UNK	262	Utils.CalibrationSolver.MSE(this.calibration.Coefficients, t	" "
BecquerelMonitor/Utils/FWHMCalibrationGraph.cs	print	ToString	UNK	104	(i * ch_step)	
BecquerelMonitor/Utils/FWHMCalibrationGraph.cs	print	ToString	UNK	115	(i * (int)fwhm_step)	
BecquerelMonitor/Utils/FWHMCalibrationGraph.cs	print	ToString	UNK	206	point.Energy	" "
BecquerelMonitor/Utils/FWHMCalibrationGraph.cs	print	ToString	UNK	215	(point.FWHM - this.fwhmCalibration.ChannelToFwhm(point.Chann	" "
BecquerelMonitor/Utils/FWHMCalibrationGraph.cs	print	ToString	NUM	283	energy	" "
BecquerelMonitor/Utils/FWHMCalibrationGraph.cs	print	ToString	UNK	298	this.fwhmCalibration	
BecquerelMonitor/Utils/FWHMCalibrationGraph.cs	print	ToString	UNK	300	Utils.CalibrationSolver.MSE(this.originalfwhmCalibration, th	" "
BecquerelMonitor/Utils/FWHMCalibrationGraph.cs	print	ToString	UNK	301	Utils.CalibrationSolver.MSE(this.fwhmCalibration, this.point	" "
BecquerelMonitor/Utils/PeakShapePreviewGraph.cs	print	ToString	NUM	201	yValue	" "
BecquerelMonitor/Utils/PeakShapePreviewGraph.cs	print	ToString	NUM	387	this.gaussianReferenceSigma	" "
BecquerelMonitor/Utils/PeakShapePreviewGraph.cs	print	ToString	NUM	413	this.currentCurveSigma	" "
BecquerelMonitor/Utils/PeakShapePreviewGraph.cs	print	ToString	UNK	415	this.calibration.ExpGaussExpLeftTail	" "
BecquerelMonitor/Utils/PeakShapePreviewGraph.cs	print	ToString	UNK	417	this.calibration.ExpGaussExpRightTail	" "
BecquerelMonitor/Utils/PeakShapePreviewGraph.cs	print	ToString	NUM	458	this.voigtScaleFactor	" "
BecquerelMonitor/Utils/PeakShapePreviewGraph.cs	print	ToString	UNK	463	this.calibration.VoigtSigma	" "
BecquerelMonitor/Utils/PeakShapePreviewGraph.cs	print	ToString	NUM	465	this.voigtScaleFactor	" "
BecquerelMonitor/Utils/PeakShapePreviewGraph.cs	print	ToString	UNK	467	this.voigtParameters.GaussianSigma	" "
BecquerelMonitor/Utils/PeakShapePreviewGraph.cs	print	ToString	UNK	472	this.calibration.VoigtGamma	" "
BecquerelMonitor/Utils/PeakShapePreviewGraph.cs	print	ToString	NUM	474	this.voigtScaleFactor	" "
BecquerelMonitor/Utils/PeakShapePreviewGraph.cs	print	ToString	UNK	476	this.voigtParameters.LorentzGamma	" "
BecquerelMonitor/Utils/PeakShapePreviewGraph.cs	print	ToString	UNK	479	this.voigtParameters.Eta	" "
BecquerelMonitor/Utils/PeakShapePreviewGraph.cs	print	ToString	NUM	494	this.currentCurveSigma	" "
BecquerelMonitor/Utils/PeakShapePreviewGraph.cs	print	string.Format	UNK	131		" "
BecquerelMonitor/Utils/PeakShapePreviewGraph.cs	print	string.Format	UNK	140		" "
BecquerelMonitor/Utils/PeakShapePreviewGraph.cs	print	string.Format	UNK	190		" "
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	print	string.Format	UNK	237		Resources.ERRCombineBadCalibratedSpectra
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	343		this.EnergySpectrum.Spectrum[i] - norm_coeff * bge
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	360		bgenergySpectrum.EnergyCalibration.EnergyToChannel
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	363		this.EnergySpectrum.Spectrum[i] - norm_coeff * bge
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	391		spectrum.EnergyCalibration.EnergyToChannel(curve.M
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	392		spectrum.EnergyCalibration.EnergyToChannel(curve.M
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	413		normChannelValue
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	983		gauss_value(x, amplitude, fwhm, median)
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1001		exp_gauss_exp_value(x, amplitude, median, fwhm, le
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1055		amplitude * PseudoVoigtProfile.RelativeValue(i - m
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToDouble	NUM	1096		i
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1101		r.Max()
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1145		i
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1270		Math.Ceiling(peak.FWHM * SupportFactor)
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1352		Math.Ceiling(peak.FWHM * SupportFactor)
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1498		calibration.EnergyToChannel(energyVal, maxCh: ener
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1633		GetWMAPointValue(spectrum, i, window_size)
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1647		GetWMAPointValue(spectrum, i, window_size)
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1722		new_count / window_size
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1737		new_count / window_size
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToDouble	NUM	1759		spectrum[ch]
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToDouble	NUM	1781		spectrum[ch]
BecquerelMonitor/Utils/SpectrumAriphmetics.cs	parse	Convert.ToInt32	NUM	1798		channelValue * (1 - pointsNum) / countlimit + poin
BecquerelMonitor/WinMM/NativeMethods.cs	print	ToString	UNK	37	error	
BecquerelMonitor/WinMM/NativeMethods.cs	print	ToString	UNK	44	stringBuilder	
BecquerelMonitor/WinMM/NativeMethods.cs	print	ToString	UNK	44	error	
BecquerelMonitor/WinMM/NativeMethods.cs	print	ToString	NONUM	62	text	
BecquerelMonitor/WinMM/WaveIn.cs	print	concat	NUM	170	deviceId	
BecquerelMonitor/WinMM/WaveIn.cs	print	concat	NUM	254	manufacturerId	
BecquerelMonitor/WinMM/WaveIn.cs	print	concat	NUM	250	manufacturerId	
BecquerelMonitor/WinMM/WaveIn.cs	print	concat	NUM	254	manufacturerId	
BecquerelMonitor/WinMM/WaveOut.cs	print	concat	NUM	188	deviceId	
BecquerelMonitor/WinMM/WaveOut.cs	print	concat	NUM	326	manufacturerId	
BecquerelMonitor/WinMM/WaveOut.cs	print	concat	NUM	322	manufacturerId	
BecquerelMonitor/WinMM/WaveOut.cs	print	concat	NUM	326	manufacturerId	
